国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
-0.1075027499,-1.680874677,0.1603612476,-2.113354125,-1.709075253,-1.369801948,-1.88683602,-0.02641430981,0.9386400682,0.08537585068,-0.3259922678,0.4390682826
-1.304475159,-1.022803714,0.7850815688,0.421012625,-1.660698058,-1.91382058,-0.1587625756,-0.1627282667,1.135179349,-0.9123637784,0.4798896842,1.346910344
-1.827698203,-0.9267528261,-0.5093579703,0.03005007846,-1.190346586,-1.179285768,-0.6211234902,-0.7227860547,1.010896135,0.1805958663,-0.8559983505,-1.373629558
1.328924691,-0.5324704389,-0.0004564222946,0.3410565664,-0.5185499246,0.2087978112,-0.9088253442,0.02729375848,-0.7015378188,0.1430191695,-0.06002408632,0.5896141987
1.473870882,-2.206118363,-1.658621971,-2.400487748,2.562016098,1.60715523,0.5777799703,-0.6031916064,-0.747397147,0.7883227375,-0.02782049266,0.09851408377
-0.5102640885,-0.1788429564,-1.035233127,0.371828686,-0.2227593045,0.3755713183,-0.5748247823,0.2384517886,-1.30166966,-1.105143799,-0.3661836968,-0.8328827759
-0.02784395681,-0.7196770704,0.5163084817,0.4050817806,0.1146552313,-1.200013722,-0.7696973412,0.9885273996,0.7564822239,0.5063982352,0.1535505725,-2.554178561
-0.8623490291,-0.9385410252,-0.02522807381,0.09855823092,-0.3902269831,0.9633691969,-0.6230165618,1.351362073,-0.9641492959,-0.7697082022,0.0650123844,0.1845451668
-1.382462461,0.09569560571,-1.09875154,1.604588251,-0.07578136812,0.234357035,0.8052734378,-1.34231413,-1.319638839,-0.5675447432,-1.75254119,-0.7272879649
0.9448453399,0.5601496066,-0.07239838653,1.769376753,-0.291272677,0.246238659,-0.0555579629,1.368069102,0.9111443642,-1.137159738,0.2564336235,-0.307751171
0.5084248026,-0.4391038738,-0.05694484218,-0.527848108,-0.7732250608,1.49300959,2.705590643,0.7415134171,-0.7004886832,0.4574104441,-0.8649194902,0.7936617295
-1.304026559,-1.181939251,-0.3223905758,-1.746420275,-0.5459124274,0.9841071214,0.520490637,-0.9255617945,-1.756542424,1.186920299,-0.4061381513,2.015106766
1.519343785,1.642922009,-0.09529859419,0.4997620076,0.8904118297,0.2324933231,1.406574626,0.136297451,2.626703717,-1.272299372,-0.7316462519,1.366098097
0.08869617023,0.4148799544,-0.06501329446,0.3502778484,-0.0627002568,-0.9203746501,-0.1505050543,-0.1617414038,-1.01482897,-0.08907672575,2.082094765,0.4439533834
-1.20530201,-1.063581475,-0.2846007412,-0.7156451651,1.082008645,-0.05199140738,0.6593264864,-1.311378561,-2.69701655,-0.558936344,0.8918744211,1.34870762
-0.4325014049,0.3824022517,-0.5266067127,-0.7012074095,-0.0383884488,0.4600362089,1.301688101,-1.337839055,0.1937611206,-1.513233538,-1.56043125,0.4907995774
0.6290670047,-0.3872193233,-0.6600092893,0.8574990175,-0.3830350153,-0.1651484994,0.0569883961,-1.826755792,-1.331853142,-0.6174807155,0.08905293221,-0.1945936369
0.3649021535,0.5126744475,0.9358231611,0.02182895227,1.887331637,-1.730740244,-1.355099604,0.221262246,-1.119361117,-0.3462676875,-0.4665367138,-1.40456134
-0.461130874,-0.167656967,-0.7025186266,0.7710494128,0.3537600149,-0.5612842415,-0.1788082267,0.00007216978638,0.8374819517,-0.1978911777,-0.3068725967,0.2049565242
1.09847938,1.145726346,1.400481077,0.6916514665,1.333298286,0.3980199266,1.245390707,-2.651774255,-0.9439890493,1.720676796,0.6533162494,1.723455989
-0.2187941425,1.363253358,1.414766374,0.4605258404,-0.4492468011,2.351923141,0.68724616,0.1625935165,1.00283274,0.6117233833,1.632969189,0.8925506242
0.7467221223,-0.2990166794,0.3736266779,-1.453981193,-0.9757028523,-2.086565797,-0.1050309215,0.01250761396,0.2620586412,0.4843161685,-1.168908728,0.6268819017
0.858750405,-1.25919771,0.6164741549,0.7269053222,-0.7734214481,0.2040778274,0.1723878704,-0.06633153562,-0.07037495509,-0.3040080439,-0.1404951476,1.08442546
0.6058635766,-0.7009248367,-0.3996277569,0.153371743,0.3776265598,-1.463391878,-1.067982114,-0.6864967252,1.399045132,1.081828517,0.8332754043,-1.349279207
-2.471542745,-1.203923705,-0.2195034114,0.746634915,0.3359529273,0.933580605,-0.1693657967,0.001713581581,0.3830320238,1.847116767,0.5107025922,0.1716476997
-0.4186028615,-0.3315692509,0.5519953645,0.9281926982,-1.429753289,0.0615990115,-1.595728595,-0.7270931395,-0.691443799,0.948932061,0.6444607956,-0.4271865747
-0.6046871841,1.112831915,0.6494912385,1.214160554,0.01599656943,-0.8733833282,0.5191202074,0.766107821,1.433989113,-0.7073789394,0.9441222971,0.9206587941
-0.9703517352,-2.959578878,-0.5847526864,-0.07070529087,-2.178038089,-1.401447007,-0.8538117556,-0.491194856,-2.040958807,-0.5941110391,-1.430551403,-2.578340867
1.306195298,-0.576616066,1.311794331,0.422297044,0.4697505962,0.06331047231,0.02419200796,-1.249065439,-0.0233783728,-0.3114299586,-0.4148012166,1.342784501
-0.8477395189,-0.9190411767,1.94700723,-0.03518248327,1.104001771,0.6673677617,1.374463984,0.7542091973,1.289092764,-0.8616950221,1.344556739,-1.154715959
1.215615744,0.4015091231,-0.5147598446,-1.243924304,1.872596238,0.4086032266,1.575316853,-0.4930641945,-1.019320774,-1.306773816,-0.1836242397,0.7433459537
0.5080403149,-0.5210691618,0.2425027737,-0.3999743772,-0.8487054441,-0.8391919995,0.5396979236,0.0620888005,-0.4573629195,1.747512294,-1.357949298,0.7215549056
-1.037760538,0.7840294149,0.2745129048,0.1409033063,-1.551869316,0.1333000046,-2.82762432,-0.5339550723,-1.558843119,-0.8995528929,-1.586078654,-1.624677356
-2.144544769,-1.05678249,-0.2654371303,-0.1832649141,0.3848119717,-0.8743710689,-0.9511440737,0.1508715682,0.7074203925,1.172291047,-0.1490573748,0.63383973
0.8093210467,-0.7639874434,0.007509635463,0.4728125882,1.53362009,0.1093466329,-0.5043249604,-0.7482385135,0.2208129637,-1.3053792,0.03584761326,0.4498160859
0.4768335339,0.1682366207,-0.2436372253,-0.01883377988,0.8603330067,-1.117498153,0.3120534999,0.7811275259,0.9148376106,-0.2984609547,1.44322651,0.5166661139
0.9881206722,-0.1371135181,-1.318838004,-0.6558474212,0.1045864323,-0.8689412652,-1.883653665,-0.9750405835,-0.4666471894,0.7272459369,-0.7988991028,-0.1101447989
-0.8147381254,2.258352161,0.4911635009,-0.7635818794,0.5177003643,0.4942459737,0.4946615933,-0.7463154408,0.2164140109,-0.2348658887,1.008978057,0.01109549173
0.6541761114,0.2443870007,0.5779937023,-0.1809930517,2.546041378,0.5432380392,1.02476776,-0.9597889818,-0.3431187946,0.6692766089,-1.786522509,2.39457069
2.591972959,2.334767901,0.5657248153,0.1922281196,0.5242407286,0.4622887567,1.004911999,-0.4043820238,1.021646125,-0.2488861104,-0.4578804703,2.776625668
0.4895382407,-0.02573211864,-1.114635613,-0.6862535505,-0.277800575,0.1989815381,0.1822188686,-0.2392037094,-0.3184484541,1.470465754,-0.4822501212,-0.1072827345
-0.9624839642,-1.780070373,-0.641237573,-1.272612388,-0.4006082119,0.586706253,0.4198343924,-0.242110662,-0.9972106382,1.321551707,-0.2615506717,-0.4564914703
-0.5299856702,-1.183711715,1.51108726,-1.392465985,-0.4556948152,0.607853257,0.1986556279,-0.7171811585,0.1907216088,0.3219425504,0.7448498671,-0.8775931767
1.051673588,-1.07378794,-0.3249856188,0.8816808631,0.7795604496,-0.1972665042,0.2103678647,1.355412646,1.00359422,-0.5440679287,0.7848787645,-0.1460505456
-0.3911789604,-0.4836785004,1.192035058,1.163707981,-0.1898979322,-0.274401369,-0.9627016866,0.06844840124,1.944917944,-0.5063441347,1.229373298,1.300465122
-0.1805793454,0.735729083,0.4261580764,-0.5813204319,0.357354525,-0.6775746799,-0.06333945889,0.4807733439,1.477867553,0.1962657605,-0.5034145329,0.4534514025
-0.3037661677,-0.9993481007,-1.522022971,-1.952941005,-0.1474046245,-1.164499893,-0.3317790838,-0.2123459043,2.344408824,-1.193990294,0.4106202682,-2.027144716
0.1252644823,-0.8745518096,-0.3481596971,-0.8517219699,2.097654405,-0.2777521373,-0.3763690794,-0.07439727576,0.1809048344,0.5299852578,-1.569491467,-0.5437410117
0.7404916494,0.7614104034,2.768261479,1.793744396,-0.4229415207,-1.129038945,-1.135363868,1.795716293,0.9338707312,-0.4397912167,1.350379344,1.604228118
-0.8136748678,-1.491399811,-2.2524858,-0.8192017071,0.4260780994,-0.3238696872,0.5240375859,0.2670846854,0.005010483873,-0.206502511,0.5063602924,-0.2790414917
0.8014954399,1.830109483,1.250643668,0.6299277489,1.683833489,0.6573798954,0.9537524793,-0.6372623404,0.5556128402,2.560329746,1.789473365,1.55238841
-0.1226286808,0.9070778883,1.670703849,0.1249609008,0.8414773586,1.474039671,0.07702116371,0.9461922143,-0.759298251,1.388286899,0.640806129,-0.5192967567
1.109858447,1.187894101,-0.8967787629,1.086545592,0.829361475,-0.06002563802,-0.989655691,0.4335859308,0.2293588432,0.1508490919,0.2803180811,-0.5489679507
-0.2252751854,0.03692379761,-1.861148681,-1.64508851,0.9342623765,-0.7008739995,-0.1952299075,0.1974669265,0.08573306039,0.4360982134,-0.1908042366,-0.9838778641
0.4508407769,-2.463718068,0.3689906435,-1.179730556,-1.963274636,-0.4379709168,-0.07835915244,0.1689334929,-0.1030804399,0.1141226889,0.6969212357,-0.3249190994
0.002946210243,1.217010022,-2.323388105,0.4183887476,1.249044061,-1.292801917,-0.175805184,-0.848411349,-1.08720673,-0.3052137974,-1.184694691,0.9147148822
0.4703884748,-2.709253844,1.11539213,0.006716128289,1.379293789,1.419104752,0.6899713599,0.242722629,1.278183702,1.392198751,-1.395612234,-0.1775083943
2.845774974,1.049236489,0.159984772,0.7589901203,0.5592749088,-0.2298015462,-0.9594035932,-0.05064173823,0.8551170649,-0.2338614224,-0.006916521363,0.4294411155
1.108982129,-0.9158937345,-0.832173052,0.8346312208,0.1119487653,0.151008794,-0.002777552554,-0.8128240342,0.799290212,0.2832844013,0.307654595,0.1554636281
0.7947740081,-0.8660666801,-1.457801866,-0.07202534025,1.40430433,0.2531231185,-0.5134308413,-0.8092830545,0.06099085957,1.393407943,0.4128293408,0.5841343299
0.8236226805,0.3899035189,-1.144908638,0.05105781258,2.327160868,0.005433766895,-0.5901160894,0.4900891095,-0.3197896549,-1.455706671,-0.2609069728,-1.616128109
0.6505278753,0.2565736327,0.8844394654,-1.210784472,0.4779696609,-0.2745823093,1.240698427,-0.00141387075,1.014406033,1.312330929,1.454612957,0.6567127057
-0.3257353068,-0.233298579,-0.174743808,-0.4862827565,-1.217565747,-1.203444403,-0.6528164849,-1.460536331,-1.236160863,0.937438989,-0.815676305,-0.5559574384
-0.4926248241,1.811507891,-0.1526660504,0.9337591193,0.3235807417,2.179859079,1.612767143,1.169052845,0.874172196,-0.6774417782,0.362404047,1.466666803
-2.158742179,-1.841187866,-0.4221639003,-1.078262685,-1.228867965,-0.8996967965,-0.5334633569,0.5134364495,1.08191919,-1.622151626,0.3382812957,-2.658023062
-0.2166663849,-0.8739346842,-0.8811016773,0.7635364987,-0.3391088747,-0.6143114407,-1.045724488,-0.645210045,0.2879778744,-0.9193784298,1.136238921,0.7137247039
-0.9481766154,-0.1884003247,-0.2603291847,0.2071978738,0.5756423238,-0.6463712068,-1.339128948,-0.6988416966,0.4389714909,-1.521419803,0.7219391148,-1.023455039
-1.290891824,-1.599779858,1.726456678,-0.7537524653,0.6968469214,0.3714023385,1.041516522,-0.8811894839,-0.8740333486,0.08813422827,-0.3312210461,0.2628149806
-0.2229521653,0.5725569706,0.1896882157,-1.274147416,-0.07361495669,0.1885394221,0.2443847369,-0.3815269857,-1.704767509,-0.7545293957,-2.141663223,-0.7694092682
-1.096202167,0.9579856666,-0.8529889407,-0.8128456744,1.660104144,2.031279688,1.503507436,0.8622911492,0.04337087588,0.9168713234,-1.042406906,0.9862531075
0.465713175,0.200299084,0.0349676769,-0.05000418383,0.9858101836,-0.134783801,-0.59538515,0.7694982094,-0.2838293337,-0.3162392,0.03554551826,-1.170372349
-1.252590409,-0.2093646332,0.4947916215,0.3593648661,0.05911546559,0.1073804141,1.643111883,-0.5567506306,0.787180761,-0.3083481787,-1.00768908,-0.5287784824
0.8189104292,1.696488026,-0.672880018,-0.7224869448,-0.4867266486,-1.140225048,0.102648743,0.05960342704,-0.9543318559,0.45556555,0.3368703475,1.491556859
-1.52438848,0.1121732786,0.3736956229,-0.6935155052,-1.328834317,-1.371800136,0.4653174284,0.4594749969,-0.842899189,1.015064378,0.6109882814,-0.5540674234
1.452919029,-0.3546567461,-0.2148739179,1.330482829,2.255125905,-0.6412688221,0.3047023489,-0.6531951602,-0.9320780933,-0.5302954439,0.5532461834,-1.309495964
-0.8331972139,-0.475594852,-0.2745071642,-0.9543561716,-1.599073856,-1.553653735,-0.05703495863,-1.058314016,1.465225573,0.4949339857,0.684990424,-0.7186422027
-0.2916059104,-0.6066586012,-0.9846640484,-0.7434634718,-0.2947147043,0.2032013662,-0.9778362215,-0.225868639,-0.1719764356,0.5584030275,-1.507461732,-0.9404676174
-0.4232684108,-0.1741463586,0.1729895417,0.07409528307,1.341230326,0.06825513943,2.023311435,0.03315784604,1.38800958,0.2509304729,1.51734852,1.180479745
0.5978235277,-1.228912618,-0.1283337166,-0.8677582063,-0.795589482,-0.6365336126,0.6337001909,0.3307584467,-0.2113532703,0.5149394059,0.8965041975,-0.3980270403
-1.915239769,-0.9708312853,-0.427555397,-0.3736875792,-0.5811302421,0.5280776321,-0.3697756553,1.202337053,0.304209721,0.6006797227,1.791697219,-1.356399871
0.3322533386,-0.269278884,0.975073789,-0.08412855447,0.9323489314,-1.738720946,0.2303977179,0.7580687724,0.5851532607,0.9166949884,0.1311324266,0.763409212
1.302959322,0.8764725041,-1.095592301,-0.09000384274,-0.2614531422,2.067980517,0.9363819637,0.3868827833,0.01711019972,1.956758473,0.8334403055,1.023935904
-1.999605418,-1.481761134,-1.884925334,-2.005969176,-1.37719103,-0.9253701797,-1.076610531,-1.459629923,-0.04749206581,-0.3742186033,1.867733252,-2.102828476
1.719095323,2.744297602,0.3016678798,1.006182403,-0.1207013333,0.2621268788,0.9480696883,1.257069997,-0.4659050771,1.168727042,0.470987261,1.461756419
0.8864268274,0.05411819937,-1.353311611,0.2806703601,-0.7196700542,0.6236361701,-0.360535246,1.232853041,-1.408035671,-0.1467160343,-0.5171212793,1.151978498
-0.00483161092,0.279262704,-1.59574392,0.6635447063,1.048785008,-0.3240878801,-0.2580012684,-0.2810661011,0.7704066198,-1.917041656,0.2349804668,0.7710584708
-0.1658528705,0.7504192771,-1.25054211,1.326974099,-0.94569716,-0.2151627486,-1.817483168,-0.4240752034,-1.352650448,-1.912294097,-1.689322502,-1.308352791
0.9408297301,0.01366367783,1.677585214,0.8529939561,0.2499038451,-0.1865158392,-0.7647109389,-0.243486988,-1.83019869,0.9612806443,0.2060171241,-0.5007471047
1.460821281,0.1852766058,0.2892220711,-0.3627239089,2.50637129,2.931577805,-0.6027019929,0.06105693705,0.5836591444,0.835840855,-0.3201449177,1.434034711
-0.9427360174,0.08210139804,0.2207586259,0.4723129293,-0.8487625871,-1.933622378,-1.468453767,-0.5021682907,-0.543789234,-1.886765456,0.7070397615,-0.7876171184
0.1586167199,1.217961785,1.212475186,1.654734282,0.9459716056,0.09990500917,-0.5161712021,-1.14475665,-0.4064412993,-0.4945141872,-0.104648297,-0.1195454376
-0.7553745504,0.3727213063,-0.2767464505,2.034156274,0.6339160806,0.04656460459,1.129984464,-0.3462554081,-0.9548951371,-0.05940430144,-1.025249396,-0.7764354693
-1.196938289,0.5676819098,-1.60196841,-2.150730005,1.665134976,0.1810072654,1.037224022,-0.7527249801,-0.2284063031,0.1235326672,1.048642227,-0.9487537513
-0.4490859861,-1.271561943,-2.123073215,-0.663802383,-0.9031753561,-0.2327303777,-1.607685962,-1.764849304,0.8473127305,-0.5498749317,-0.4960087087,-1.511296116
-0.4404866877,0.05252876334,-0.2372738714,-0.8980768957,-0.7988884208,-0.9180794983,0.03728801754,2.373503507,-0.01014854323,0.1646881473,-0.4614266789,-1.116717729
0.1641348881,1.170798058,1.384792659,1.354847035,1.196574395,1.366087474,-0.3529408573,-0.5108142031,-1.771480966,1.373104086,-0.517929561,-0.918499419
0.5121936865,-0.6900542445,0.9188952658,-0.4619327994,-0.0826270239,-1.525631025,-0.3699310338,-1.049555027,-0.9165583761,-1.311789417,-1.828546628,-0.4798813216
-0.9744274466,-0.1643979918,-2.04133105,-0.4029208199,-1.546185545,-1.428368302,-1.126640213,-1.933963132,-1.512064316,-0.4831506036,-0.4482980948,0.6510959364
-1.222160639,-1.811090432,-0.07030353957,-0.7435868829,-0.789175671,2.451798754,0.3493620082,-0.1067987487,-0.3269876384,0.463450963,-0.6791902786,-0.2106847376
-0.8416222565,0.2476109843,-0.05631159183,-1.36731537,0.8358034701,-0.638006349,-0.07760699112,-0.2246477092,0.4215973989,-1.51180884,-0.9435172197,-1.308580249
1.937028087,0.4590952927,-0.03583433247,-0.336464471,1.058707994,2.063570442,1.797854404,0.9621163009,-1.086379237,0.5501519766,-0.790603744,1.65238303
-0.9012270365,0.2611925256,-0.5684934847,0.5721777468,-0.4610785542,-1.116709478,-1.88208618,-0.8593033812,0.04924816738,-2.350612078,-0.1509000417,0.0120790321
-0.05324352876,0.5641386071,1.34198399,-0.9344184757,0.02307540253,0.2348506898,0.6830917679,0.9854155352,-0.5247054381,-0.1338169569,0.9460690404,-0.6886014933
0.6981828069,1.306500764,1.712599803,0.8507360565,-0.9215863548,-0.6406637105,-1.933436818,-0.469224961,-0.6445290351,0.1165716331,0.1705003233,0.6425455671
0.653428765,0.09240814238,0.05965156765,-0.4018656715,1.148614739,1.54021128,1.162053583,-1.007159326,0.5913652307,1.370922247,0.6161343417,0.2166263358
-1.40828613,0.4180123792,2.21879915,0.8091532511,0.4924304358,0.276252535,0.1991288901,-0.7285306854,-1.020318147,0.6765540255,0.5155340807,-0.6707601946
-0.5450699644,-0.7128395841,0.9416819788,-1.816590788,0.01137879903,-0.7388042227,-1.585958876,0.1086571464,0.5659828872,-0.4447586605,0.3286147187,-0.03096996348
-1.180925319,-0.9921632646,0.9008782862,0.4031251597,-0.2257419544,-0.6775058078,0.4894168134,0.5100589699,-0.1944979395,-0.4880318826,-1.157280361,-0.0831756997
0.4181230431,0.1029797482,1.215877391,0.9908888392,-0.2052716095,-0.6857678498,-0.09143017435,0.4690016571,-0.6753676639,0.6628315055,0.9022950216,0.8607042396
-0.4758888793,-0.5227698469,0.02907097463,-0.4360752995,-0.110434798,0.537262467,0.01668923013,-0.2576196975,0.1123552269,-2.090549925,-2.127506346,-1.012427395
0.2905315031,0.4240678475,0.921522917,2.120088398,0.8775551741,1.563519429,1.280771416,-0.29760135,1.136236075,0.8677828775,0.1120059835,0.3140867369
-0.8182391167,-1.97382447,-0.02972031703,-1.90885758,-2.505928365,-2.972302962,-2.264775408,-0.3646151416,-1.208458224,-1.332624481,0.3687653768,-1.095750538
-0.7785342978,-1.624207388,0.1780203101,-0.9067872659,-1.026990288,-0.3910007786,-1.198503188,0.09254160446,-2.627734454,-0.434246366,-2.166919822,-2.331756561
-0.432825506,0.7947239463,0.4396293252,-0.1171002441,0.3242182855,0.03674108491,0.08850365566,-0.138020654,0.502591117,-0.4150673023,0.386797284,-0.9004637034
-1.704525152,0.2088095174,-0.968119763,-1.166764935,-0.3565072511,0.320519857,0.156683327,-0.1520015671,-1.728385008,0.5677512734,-1.249696107,0.8383906104
-0.6155513575,-0.3935612561,-0.7212378296,-0.8443137084,0.5168783165,1.387118534,0.7933590043,-1.534003023,-1.554326641,-0.5811499617,-0.2562094139,-0.3092225398
-0.1604946578,-0.4352390007,-0.04350160964,-0.1787410378,0.9992757543,0.6268420287,0.5324551429,-0.4133141222,-1.210110564,0.2596237599,-0.2587049951,-0.3050381379
0.4122719322,-0.286115995,-1.173943988,-1.209005481,-0.4099589958,-0.1081341368,0.5836745897,-0.7471510552,0.3479401451,1.903814573,0.5905557285,0.1262192566
0.8078272526,0.9319344489,-0.8262999481,0.4858443736,0.1553194319,-0.5121987633,-2.023899643,0.2363779477,-0.6318712994,0.2109491506,0.4956864805,-0.4894724064
0.2659177278,-0.3657246504,0.1395791166,0.1397123584,0.7306047627,-0.6245350401,0.1141356539,-0.2400469322,0.8320854754,-2.55323567,-0.324532069,-0.7599780629
-0.2349347791,0.9804876974,-1.074221614,-0.3645219641,-0.6528902594,-1.108406894,-1.529767613,0.2625030896,-0.2818357595,-0.02531017689,-0.07276642232,1.28129646
0.03927431601,-1.740162779,-0.2305916181,-0.5684834603,-0.07034083882,-1.492818277,-1.204419978,-0.3018062389,0.2797751966,-1.977504984,-0.2804237867,-1.655130352
-0.1357364173,-0.6520663219,-1.077622718,-1.176240637,-0.9378209031,-0.8659799707,-1.958556976,-0.112144432,-0.4144660376,0.6620545734,1.753323103,-0.3097579706
0.4861380307,1.011172696,-0.1301755529,-0.7021918637,-0.6999401345,1.322202344,-0.5213834754,-0.3491701962,-1.002063321,-0.6438830777,1.017030704,1.312482751
-2.541248529,-1.390949153,0.3063039727,0.7288058227,-0.9015979361,-0.681222705,-0.7468742058,-1.546300785,-0.8849316155,1.136534178,-0.3586759435,-3.253023199
1.001702399,-0.01407715638,-0.5118216792,-0.2232149817,0.4224176621,0.5719405396,-0.5738023174,-0.2093998794,2.162250574,2.116580246,2.21970163,-0.9891999137
-1.157468949,0.6453556423,-0.6234574939,-0.8802523387,-1.364558557,0.1681218238,0.1928587432,-1.548599491,-0.2556406635,-1.345707808,-0.4478011874,-1.20082001
1.048716686,1.606417936,2.056525512,1.288720874,0.6208480197,0.4766172934,-1.075492284,-0.03064754932,-0.09722014223,0.2778781439,-0.1154235812,1.695520661
1.364032041,0.4720861417,-0.574014339,-1.449308677,-0.6114474316,-1.62124742,-0.9277082325,0.3644300273,-0.1502503996,-0.5803697261,0.03798735505,-0.1442579252
-0.9378345317,0.4502562069,0.2962222354,-0.08758860512,0.5563806922,1.469226531,-0.07258107597,-0.200234985,-0.3482509278,-0.4501235746,-0.04994767521,1.058838621
-0.6089119453,0.4908090095,-0.3429291407,-0.1457167392,0.08974070056,-1.270292594,0.1301177977,0.2716612778,-0.3204987149,0.4669173086,-0.6923298616,-0.8725056949
0.5745043157,0.2968549877,-0.4584303239,-1.218135699,-1.822609424,-0.7814318698,-0.670426414,1.331986439,-0.7283759982,0.8602514075,0.6167653223,1.788251138
0.5207378435,-0.1612531964,-0.8934569331,-0.2357842994,-2.385270229,-1.014797724,-0.4130109568,-1.023587212,0.3353244897,-0.1937583399,-1.685769958,-0.06934631918
-0.3106935025,-0.7838863804,0.4182581844,-1.382941581,0.6170726464,0.3314661073,-0.6130759421,-0.2825922679,0.585994402,2.034662868,-0.5048320505,0.6710396759
0.8920920418,0.8147128757,1.319102829,0.1361007911,0.3083493163,1.104323959,1.559036989,0.5272502381,-1.19069945,-0.7711876595,-1.004532079,-0.868895227
-0.4501053893,-0.6370421913,-1.358042731,-0.424976684,0.2814753201,1.015532797,0.4690955856,-0.2271907963,-2.384564074,-0.8238310211,-0.4274695564,-0.7737733689
1.57764902,0.7397944067,-0.9946159194,-1.633100051,-0.04176159224,-0.444641268,0.8587571185,2.276614145,0.7519333972,0.6104429432,1.487485681,1.53284782
-1.041817756,-0.1668478115,-1.917804789,-0.1723631558,-0.707212363,0.7664626331,0.8700316631,-0.8024819584,-0.1049798893,-0.655229293,-0.05330387158,0.2139216093
-0.4882321801,-0.01499240645,-0.8630031675,-1.134519275,-0.01954218871,-0.4615138503,0.764690588,0.4704560211,0.9139468139,0.4554692903,0.1677556278,1.20205114
0.4747275444,-1.883866512,1.333196179,0.8107472207,-1.029326501,-1.268188364,-0.7173974712,-0.2451816937,0.5482699068,-0.01516707212,1.092923813,0.3616096807
1.490922436,1.603385873,1.193567032,1.555554076,-0.424531736,1.182573395,-0.6292842781,1.078027149,0.5982294351,-0.5506916668,1.351288836,1.545851578
0.4361677682,-0.5967807149,-0.7950653255,-0.5079223095,-0.5356981129,-0.6778096693,-0.2533197088,1.39712222,2.159264584,-1.345330853,1.554269636,0.02032538275
0.7129622573,0.3449885707,0.8664445932,0.3319903758,1.600668382,0.5897036258,-0.3529287871,0.8674499472,-0.8752084655,-0.09538342925,-0.1967946141,-0.1010763695
-0.5883079267,0.3069061258,-1.21683892,-1.871815695,-1.074105476,-1.060442439,0.1454236112,0.9929079754,0.2429957165,-0.2139349779,-0.141730197,0.3169969258
-1.505716369,0.5276834202,-0.3949697433,-0.07181791946,-0.8821961314,1.553670824,0.8896343978,-0.7130011822,0.7557551168,-0.6764494429,0.2866740451,0.8978926345
-0.1156800795,-0.08504681905,1.417261097,-0.4229693276,-1.012040088,1.585492116,-0.4703500318,-0.6507621577,-1.87749127,-0.523379738,-1.415314118,0.008643786033
1.756848358,1.632599704,-1.356180091,-2.419446602,-0.8610616493,-0.4334179285,1.551007574,-1.053913092,-0.2138883867,1.794457208,-0.003224422974,2.261054567
-0.3105111707,1.66236352,-0.1753427794,-1.035941009,-1.116934307,-1.220103657,0.06246714866,-0.7122750528,-0.4737254978,1.82714949,0.49340284,1.767998533
0.7870546436,-0.7086709288,0.3283127715,0.6604363452,1.287943022,-0.1789206414,0.8136959809,-0.2155291272,-0.240065063,-1.116606331,-1.270587734,-0.461855781
1.894419919,0.8583993158,0.1844125336,0.6340034295,-1.733771511,-0.6535325194,-0.9279075245,0.8400939873,0.7187681006,0.6699841416,1.07276672,-0.08508802337
0.4403013989,0.4275846644,-0.07857826228,-0.2248060306,-0.002629931894,-0.1392089151,0.2443899722,0.2554952557,-1.121051656,1.904312973,1.24324491,1.216869943
0.5823385518,-0.8086673145,0.9840706823,0.8151865402,0.5537193177,1.390571438,-0.994967697,0.7036435486,1.230380725,0.3527075593,1.498440066,-1.02659254
0.4116855695,-0.4523277722,-0.05460195419,0.8029012367,0.7626437582,-0.01598094543,0.1999285948,0.930525061,-0.06737520438,2.257690749,-0.2926202043,1.311226889
0.4059515738,0.2195352534,-0.3785231547,-0.7390939177,-2.308384478,0.7253681372,0.6700207724,0.6833989219,0.3301462792,0.5221723309,1.754745447,-0.2694370427
-0.1483547027,0.5765768752,-1.431943173,-1.892197469,-2.382593791,-3.034804114,-1.481566401,1.200567599,0.1333968358,0.9283707335,0.5077107127,0.8613964654
-1.002007498,0.006228502663,-0.9983951484,0.03330163584,-0.642438817,0.1866955338,0.1257327521,-1.460727912,-0.06705935782,-0.5669867706,-0.8422972715,0.09604175279
0.9988303255,-1.085740322,-1.004668626,-1.804975551,-0.1713860637,0.2978077648,0.1146188373,0.8766466832,0.8525281179,1.498580338,-0.2287445329,-0.504818848
0.4044285312,-1.25158339,-0.9434417336,-0.3790185649,0.3544351258,-0.4057310723,-1.939689628,1.991897834,0.6675636751,-0.08834917866,0.3999890653,-1.891399507
-0.8355102752,0.4271851727,-0.7472706173,-0.2207681626,1.466582824,-0.7974478106,0.2977733902,1.316859255,-0.02471904946,0.1195099388,-0.4197533557,-0.7503549473
-1.007074391,0.2568089811,0.4887871563,-0.07964854876,0.0225416541,-0.3988774056,-0.6537044718,0.7644269193,-0.01834248522,-0.1430150558,-0.3504556337,-0.8787697303
-1.707154117,0.2665483905,2.077306094,0.5459507202,0.9905458275,1.151924307,0.2439285131,0.9181531434,0.002587277749,-0.2265348283,0.07973507488,0.979641553
-0.980030949,-2.08768212,-0.3956219722,-0.3952361635,0.7269876463,-0.8129482762,0.5164676341,-0.1558594692,-0.57952155,-0.4158975975,0.4744320034,-2.665873662
